path,category,title,use,inspection,sections
deployment/evidence/CC-39-41-onboarding/google-client-pairing-dark-accessibility.json,Review or evidence,google-client-pairing-dark-accessibility,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: name, engine, recordedAt, violations, incomplete, passedRuleIds, accessibilityTree, computedTheme, screenReaderWalkthrough"
deployment/evidence/CC-39-41-onboarding/hybrid-profile.json,Review or evidence,hybrid-profile,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: application, checkedAt, durationSeconds, status, sourceState, images, render, preparation, startup, trust, execution, persistence, outages, cleanupPolicy, limits"
deployment/evidence/CC-39-41-onboarding/kubernetes-profile.json,Review or evidence,kubernetes-profile,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, checkedAt, elapsedMilliseconds, images, sourceRevision, imageBuildId, workingTree, qualificationSourceRevision, qualificationWorkingTree, application, nodes, apiReplicas, workerRescheduled, installer, limits"
deployment/evidence/CC-39-41-onboarding/packaged-integration.json,Review or evidence,packaged-integration,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, recordedAt, durationMs, environment, browser, packagedApplicationImages, images, checks, limits"
deployment/evidence/CC-39-41-onboarding/validation.json,Review or evidence,validation,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, issues, recordedAt, sourceBase, scope, checks, securityChecks, correctionsDuringValidation, artifacts, uiHandoff, limitations, implementationFiles"
deployment/evidence/CC-39-installer-progress.json,Review or evidence,CC-39-installer-progress,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, issue, sourceBase, scope, checks, behavior, jiraAudit, research, remaining"
deployment/evidence/CC-41-browser-recovery-validation.json,Review or evidence,CC-41-browser-recovery-validation,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, recordedAt, scope, baseRevision, result, commands, checks, coverage, ui, limitations, files"
deployment/evidence/CC-41-browser-recovery/administrator-browser-recovery-accessibility.json,Review or evidence,administrator-browser-recovery-accessibility,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: name, engine, recordedAt, violations, incomplete, passedRuleIds, accessibilityTree, computedTheme, screenReaderWalkthrough"
deployment/evidence/CC-41-browser-recovery/administrator-browser-recovery-dark-accessibility.json,Review or evidence,administrator-browser-recovery-dark-accessibility,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: name, engine, recordedAt, violations, incomplete, passedRuleIds, accessibilityTree, computedTheme, screenReaderWalkthrough"
deployment/evidence/CC-44-dwd-credential-proof.json,Review or evidence,CC-44-dwd-credential-proof,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: issue, profile, qualification, fixture, customerConfirmation, sourceRevision, restart, independentRecovery, negativeRecovery, notRun, notRecorded, simulator, operatorDeclaration"
deployment/evidence/CC-44-live-plumbing-2026-09-17.json,Review or evidence,CC-44-live-plumbing-2026-09-17,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, status, observedAt, sourceRevision, customerId, clientId, delegatedRole, command, methods, checks, counts, durationMs, nodeVersion, limits, workingTreeChanges, providerSourceSha256, compiledRuntimeSha256"
deployment/evidence/CC-45-phase-3-authorization.json,Review or evidence,CC-45-phase-3-authorization,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, phase, sourceRevision, recordedAt, durationMs, environment, browser, packagedApplicationImages, checks, limits"
deployment/evidence/CC-46-credential-boundary.json,Review or evidence,CC-46-credential-boundary,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, sourceRevision, environment, validation, checks, review, limits, supersededBy"
deployment/evidence/CC-46-customer-connection.json,Review or evidence,CC-46-customer-connection,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, sourceRevision, recordedOn, environment, ci, databaseChecks, apiChecks, localChecks, review, liveProviderEvidence, limits, testStability, runtimeRevision, workerChecks, nearExpiryRegression, browserChecks, browserQualification"
deployment/evidence/CC-46-live-provider-read.json,Review or evidence,CC-46-live-provider-read,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, sourceRevision, recordedOn, customerId, primaryDomain, domainCount, aliasCount, checks, limits, previousSourceRevision, operatorDeclaredRole"
deployment/evidence/CC-47-customer-settings.json,Review or evidence,CC-47-customer-settings,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, sourceRevision, recordedOn, environment, settingsAllowlist, ci, databaseChecks, apiAndBrowserChecks, localChecks, accessibility, review, limitations"
deployment/evidence/CC-48-google-health.json,Review or evidence,CC-48-google-health,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, runtimeRevision, sourceQualificationRevision, recordedOn, environment, ci, capabilities, scopeBoundary, databaseChecks, apiAndBrowserChecks, localChecks, liveEvidence, review, accessibility, limitations, revisionBoundary, packagedQualificationRevision"
deployment/evidence/CC-48-live-capability-check.json,Review or evidence,CC-48-live-capability-check,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, sourceRevision, observedAt, fixture, customerId, operatorDeclaredRole, checks, customerMatched, primaryDomainMatched, limits"
deployment/evidence/CC-49-credential-lifecycle.json,Review or evidence,CC-49-credential-lifecycle,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, runtimeRevision, qualificationRevision, recordedOn, local, hosted, review, remaining"
deployment/evidence/CC-5.md,Review or evidence,CC-5 Kestra qualification evidence,Dated observations; not current execution,Structure and source/status scan,Acceptance results; Runtime inventory; Redacted startup and authentication; Synthetic restart result; Telemetry policy; Renderer checks; PostgreSQL observation; Unmet profile evidence; Sources
deployment/evidence/CC-50-platform-invitations.json,Review or evidence,CC-50-platform-invitations,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, sourceRevision, recordedAt, checks, limits, ciRun, environment, databaseChecks, accessibilityReports, uiRules"
deployment/evidence/CC-51-platform-access.json,Review or evidence,CC-51-platform-access,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, sourceRevision, recordedAt, ciRun, environment, browserChecks, apiChecks, databaseQualification, compatibilityQualification, review, accessibilityReports, uiRules, limits"
deployment/evidence/CC-52-ou-root-proof.json,Review or evidence,CC-52-ou-root-proof,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, observedAt, customerId, scope, method, type, httpStatus, exactScopeVerified, unitCount, rootCount, rootShape, allUnitsHaveStableId, nonRootUnitsHaveParentId, limits"
deployment/evidence/CC-52-provider-live-proof.json,Review or evidence,CC-52-provider-live-proof,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, observedAt, customerId, sourceRevision, method, status, unitCount, rootCount, scope, exactScopeVerified, completeHierarchyValidated, limits"
deployment/evidence/CC-52-school-scopes.json,Review or evidence,CC-52-school-scopes,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, issue, status, source, postgres, grantIntegration, reviews, remaining, packagedDefinitions, picker, schoolBrowser, scopedGrantBrowser"
deployment/evidence/CC-53-access-revocation.json,Review or evidence,CC-53-access-revocation,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, sourceRevision, recordedAt, ciRun, environment, apiChecks, browserChecks, databaseQualification, compatibilityQualification, previousCompatibilityQualification, review, localValidation, accessibility, qualificationCorrection, limits"
deployment/evidence/CC-55-2978-browser-observation-failure.json,Review or evidence,CC-55-2978-browser-observation-failure,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, status, sourceRevision, command, run, recordedAt, durationMilliseconds, durationScope, environment, imageDigests, limitations, diagnostics"
deployment/evidence/CC-55-4225-request-wait-failure.json,Review or evidence,CC-55-4225-request-wait-failure,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, status, sourceRevision, command, run, recordedAt, durationMilliseconds, durationScope, environment, failure, diagnostics, limitations"
deployment/evidence/CC-55-9a5-browser-observation-failure.json,Review or evidence,CC-55-9a5-browser-observation-failure,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, status, sourceRevision, command, run, recordedAt, durationMilliseconds, durationScope, environment, imageDigests, limitations, diagnostics"
deployment/evidence/CC-55-c71-request-wait-failure.json,Review or evidence,CC-55-c71-request-wait-failure,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, status, sourceRevision, command, run, recordedAt, durationMilliseconds, durationScope, failure, diagnostics, limitations"
deployment/evidence/CC-55-c793-browser-observation-failure.json,Review or evidence,CC-55-c793-browser-observation-failure,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, status, sourceRevision, command, run, recordedAt, durationMilliseconds, durationScope, environment, imageDigests, limitations, diagnostics"
deployment/evidence/CC-55-observed-header-packaged.json,Review or evidence,CC-55-observed-header-packaged,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, status, sourceRevision, run, application, scanner"
deployment/evidence/CC-55-observed-header-source.json,Review or evidence,CC-55-observed-header-source,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, status, sourceRevision, run, report, limits"
deployment/evidence/CC-55-packaged-evidence-redaction.json,Review or evidence,CC-55-packaged-evidence-redaction,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, status, secretCategories, scannedSources, files, screenshotChecks, incompleteBrowserRequests, limits, sourceRevision, recordedAt"
deployment/evidence/CC-55-packaged-route-security.json,Review or evidence,CC-55-packaged-route-security,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, sourceRevision, recordedAt, durationMs, environment, routes, checks, limits, run"
deployment/evidence/CC-55-source-evidence-redaction.json,Review or evidence,CC-55-source-evidence-redaction,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, status, secretCategories, scannedSources, files, screenshotChecks, incompleteBrowserRequests, limits, sourceRevision, recordedAt"
deployment/evidence/CC-55-source-route-security.json,Review or evidence,CC-55-source-route-security,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, sourceRevision, recordedAt, durationMs, environment, routes, checks, limits, run"
deployment/evidence/CC-56-expanded-application-restore.json,Review or evidence,CC-56-expanded-application-restore,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, status, sourceRevision, run, report"
deployment/evidence/CC-56-isolated-application-restore.json,Review or evidence,CC-56-isolated-application-restore,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, phase, command, environment, images, recordedAt, durationMs, sourceRevision, application, restoration, phase3State, operatorCli, preserved, oldSessionRejected, limits"
deployment/evidence/CC-56-nonempty-state-restore.json,Review or evidence,CC-56-nonempty-state-restore,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, status, sourceRevision, run, report, limits"
deployment/evidence/CC-56-operator-cli-restore.json,Review or evidence,CC-56-operator-cli-restore,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: runner, commands, operatorCli, toolVersions, phase, phase3Recovery, backupAgeMilliseconds, backupMilliseconds, restoreMilliseconds, encryptedFiles, results, hybrid, kubernetes, status, command, images, durationMilliseconds, limits, sourceRevision, recordedAt, environment"
deployment/evidence/CC-56-pending-admission-restore.json,Review or evidence,CC-56-pending-admission-restore,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, phase, command, environment, images, recordedAt, durationMs, sourceRevision, application, restoration, phase3State, admissionRecovery, operatorCli, preserved, oldSessionRejected, limits"
deployment/evidence/CC-56-phase3-state-restore.json,Review or evidence,CC-56-phase3-state-restore,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: runner, phase, phase3Recovery, backupAgeMilliseconds, backupMilliseconds, restoreMilliseconds, encryptedFiles, results, hybrid, kubernetes, status, command, images, durationMilliseconds, limits, sourceRevision, recordedAt, environment"
deployment/evidence/CC-56-receipt-write-recovery.json,Review or evidence,CC-56-receipt-write-recovery,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: runner, commands, operatorCli, toolVersions, phase, phase3Recovery, backupAgeMilliseconds, backupMilliseconds, restoreMilliseconds, encryptedFiles, results, hybrid, kubernetes, status, command, images, durationMilliseconds, limits, sourceRevision, recordedAt, environment"
deployment/evidence/CC-57-candidate-retry.json,Review or evidence,CC-57-candidate-retry,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, phase, sourceRevision, images, runUrl, candidateStatus, applicationAttempt2, bundleAttempt2, failure, artifacts, localEvidenceInspection, limits"
deployment/evidence/CC-57-capacity-faults.json,Review or evidence,CC-57-capacity-faults,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: harnessRevision, harnessWorkingTree, bundleManifestSha256, command, schemaVersion, phase, profile, sourceRevision, images, recordedAt, status, environment, durationScope, recoveryBoundSeconds, limits, durationMs, capacity, observed, durableState, recoveryMs, failedDiagnosticArtifactsRemoved, provenance, installedWorkflows, profileDurationMs, installer, replicaObservations"
deployment/evidence/CC-57-certificate-faults.json,Review or evidence,CC-57-certificate-faults,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: harnessRevision, harnessWorkingTree, bundleManifestSha256, command, schemaVersion, phase, profile, sourceRevision, images, recordedAt, environment, durationScope, status, recoveryBoundSeconds, cases, originalSecretBytesRestored, limits, durationMs, provenance, installedWorkflows, profileDurationMs, installer, replicaObservations"
deployment/evidence/CC-57-extracted-lab-qualification.json,Review or evidence,CC-57-extracted-lab-qualification,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, status, phase, profile, sourceRevision, images, bundleManifestSha256, checks, command, environment, durationMs, durationScope, qualificationDurations, reports, limits, provenance, independentVerification"
deployment/evidence/CC-57-faults.json,Review or evidence,CC-57-faults,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, phase, profile, sourceRevision, images, bundleManifestSha256, status, scope, recordedAt, groups, limits"
deployment/evidence/CC-57-installation.json,Review or evidence,CC-57-installation,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: harnessRevision, harnessWorkingTree, bundleManifestSha256, command, environment, schemaVersion, phase, profile, sourceRevision, images, recordedAt, status, limits, commands, checks, durationMs, durationScope, provenance"
deployment/evidence/CC-57-installed-workflows.json,Review or evidence,CC-57-installed-workflows,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, recordedAt, phase, profile, sourceRevision, harnessRevision, harnessWorkingTree, images, installer, command, environment, status, durationMs, checks, observations, limits, durationScope, provenance, profileVerification"
deployment/evidence/CC-57-lifecycle.json,Review or evidence,CC-57-lifecycle,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: harnessRevision, harnessWorkingTree, bundleManifestSha256, command, environment, schemaVersion, phase, profile, sourceRevision, images, recordedAt, status, stages, limits, durationMs, durationScope, unconfirmedErasureRejected, erasure, installerInvocations, provenance, installedWorkflows, profileDurationMs, replicaObservations"
deployment/evidence/CC-57-phase2-upgrade.json,Review or evidence,CC-57-phase2-upgrade,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, phase, profile, sourceRevision, harnessRevision, harnessWorkingTree, images, bundleManifestSha256, command, environment, recordedAt, status, durationMs, durationScope, baseline, baselineBrowser, operations, checks, principalCount, migrationCount, artifact, installerState, limits, postUpgradeWorkflows, provenance, profileVerification"
deployment/evidence/CC-57-profile-evidence.json,Review or evidence,CC-57-profile-evidence,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, phase, profile, sourceRevision, images, bundleManifestSha256, status, recordedAt, reports, supplementalReports, remaining, limits"
deployment/evidence/CC-57-provider-faults.json,Review or evidence,CC-57-provider-faults,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: harnessRevision, harnessWorkingTree, bundleManifestSha256, command, schemaVersion, phase, profile, status, sourceRevision, images, recordedAt, environment, durationScope, recoveryBoundSeconds, cases, limits, durationMs, retiredGenerationRejected, provenance, installedWorkflows, profileDurationMs, installer, replicaObservations"
deployment/evidence/CC-57-restore.json,Review or evidence,CC-57-restore,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, phase, command, environment, images, recordedAt, durationMs, sourceRevision, application, restoration, phase3State, admissionRecovery, operatorCli, preserved, oldSessionRejected, limits, schemaVersion, harnessRevision, bundleManifestSha256, durationScope, provenance"
deployment/evidence/CC-57-resume.json,Review or evidence,CC-57-resume,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: harnessRevision, harnessWorkingTree, bundleManifestSha256, command, environment, schemaVersion, phase, profile, sourceRevision, images, recordedAt, status, limits, commands, checks, durationMs, durationScope, provenance"
deployment/evidence/CC-57-service-faults.json,Review or evidence,CC-57-service-faults,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: harnessRevision, harnessWorkingTree, bundleManifestSha256, command, schemaVersion, recordedAt, environment, durationScope, status, profile, phase, sourceRevision, images, recoveryBoundSeconds, cases, limits, durationMs, provenance, installedWorkflows, profileDurationMs, installer, replicaObservations"
deployment/evidence/CC-57-signed-image-verification.json,Review or evidence,CC-57-signed-image-verification,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, status, recordedAt, phase, sourceRevision, publisherRun, command, environment, signingIdentity, oidcIssuer, images, reports, durationMs, durationScope, limits"
deployment/evidence/CC-58-capacity-faults.json,Review or evidence,CC-58-capacity-faults,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, schemaVersion, phase, harnessRevision, harnessWorkingTree, command, environment, installedWorkflows, workerCredentials, recipientAccessChecks, credentialKeyProjection, durationScope, capacity, sourceRevision, images, recordedAt, durationMs, hosts, commands, apiReplicaCount, sessionChecks, restartRecoveries, providerConnections, qualificationSourceState, bundleManifestSha256, originalRenderPreserved, application, limits, ownedResourcesRemoved, provenance"
deployment/evidence/CC-58-certificate-faults.json,Review or evidence,CC-58-certificate-faults,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, schemaVersion, phase, harnessRevision, harnessWorkingTree, command, environment, installedWorkflows, workerCredentials, recipientAccessChecks, credentialKeyProjection, durationScope, certificates, sourceRevision, images, recordedAt, durationMs, hosts, commands, apiReplicaCount, sessionChecks, restartRecoveries, providerConnections, qualificationSourceState, bundleManifestSha256, originalRenderPreserved, application, limits, ownedResourcesRemoved, provenance"
deployment/evidence/CC-58-distributed-renewal.json,Review or evidence,CC-58-distributed-renewal,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, phase, profile, harnessRevision, harnessWorkingTree, command, environment, sourceRevision, images, recordedAt, bundleManifestSha256, status, durationMs, durationScope, customerId, generation, workerHosts, observations, contention, renewalEvents, restartRecoveryMs, restartRecoveryBoundSeconds, checks, limits, completeProfileDurationMs, provenance"
deployment/evidence/CC-58-faults.json,Review or evidence,CC-58-faults,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, phase, profile, sourceRevision, images, bundleManifestSha256, status, scope, recordedAt, groups, limits"
deployment/evidence/CC-58-guided-update.json,Review or evidence,CC-58-guided-update,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, schemaVersion, phase, harnessRevision, harnessWorkingTree, command, environment, installedWorkflows, workerCredentials, recipientAccessChecks, credentialKeyProjection, durationScope, update, sourceRevision, images, recordedAt, durationMs, hosts, commands, apiReplicaCount, sessionChecks, restartRecoveries, providerConnections, qualificationSourceState, bundleManifestSha256, originalRenderPreserved, application, limits, ownedResourcesRemoved, provenance"
deployment/evidence/CC-58-installation-attempt1.json,Review or evidence,CC-58-installation-attempt1,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, phase, harnessRevision, harnessWorkingTree, command, environment, bundleManifestSha256, stage, sourceRevision, images, durationMs, providerConnections, sessionChecks, restartRecoveries, recordedAt, provenance, limits"
deployment/evidence/CC-58-installation-attempt2.json,Review or evidence,CC-58-installation-attempt2,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, phase, harnessRevision, harnessWorkingTree, command, environment, bundleManifestSha256, stage, failure, sourceRevision, images, durationMs, providerConnections, sessionChecks, restartRecoveries, recordedAt, provenance, limits"
deployment/evidence/CC-58-installation-attempt3.json,Review or evidence,CC-58-installation-attempt3,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, phase, harnessRevision, harnessWorkingTree, command, environment, bundleManifestSha256, stage, failure, sourceRevision, images, durationMs, providerConnections, sessionChecks, restartRecoveries, recordedAt, provenance, limits"
deployment/evidence/CC-58-installation.json,Review or evidence,CC-58-installation,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, schemaVersion, phase, harnessRevision, harnessWorkingTree, command, environment, installedWorkflows, credentialKeyProjection, durationScope, sourceRevision, images, recordedAt, durationMs, hosts, apiReplicaCount, sessionChecks, restartRecoveries, providerConnections, qualificationSourceState, bundleManifestSha256, originalRenderPreserved, application, limits, ownedResourcesRemoved, commands, provenance"
deployment/evidence/CC-58-installed-workflows.json,Review or evidence,CC-58-installed-workflows,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, schemaVersion, phase, harnessRevision, harnessWorkingTree, command, environment, installedWorkflows, credentialKeyProjection, durationScope, sourceRevision, images, recordedAt, durationMs, hosts, commands, apiReplicaCount, sessionChecks, restartRecoveries, providerConnections, qualificationSourceState, bundleManifestSha256, originalRenderPreserved, application, limits, ownedResourcesRemoved, provenance"
deployment/evidence/CC-58-lifecycle.json,Review or evidence,CC-58-lifecycle,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, schemaVersion, phase, harnessRevision, harnessWorkingTree, command, environment, installedWorkflows, workerCredentials, recipientAccessChecks, credentialKeyProjection, durationScope, lifecycle, sourceRevision, images, recordedAt, durationMs, hosts, commands, apiReplicaCount, sessionChecks, restartRecoveries, providerConnections, qualificationSourceState, bundleManifestSha256, originalRenderPreserved, application, limits, ownedResourcesRemoved, provenance"
deployment/evidence/CC-58-native-operator-upgrade.json,Review or evidence,CC-58-native-operator-upgrade,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, schemaVersion, phase, harnessRevision, harnessWorkingTree, command, environment, installedWorkflows, workerCredentials, recipientAccessChecks, credentialKeyProjection, durationScope, upgrade, sourceRevision, images, recordedAt, durationMs, hosts, commands, apiReplicaCount, sessionChecks, restartRecoveries, providerConnections, qualificationSourceState, bundleManifestSha256, originalRenderPreserved, application, limits, ownedResourcesRemoved, provenance"
deployment/evidence/CC-58-nonempty-storage-restore.json,Review or evidence,CC-58-nonempty-storage-restore,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, schemaVersion, phase, harnessRevision, harnessWorkingTree, command, environment, recipientAccessChecks, credentialKeyProjection, durationScope, restoration, sourceRevision, images, recordedAt, durationMs, hosts, commands, apiReplicaCount, sessionChecks, restartRecoveries, providerConnections, qualificationSourceState, bundleManifestSha256, originalRenderPreserved, application, limits, ownedResourcesRemoved, provenance"
deployment/evidence/CC-58-phase2-upgrade.json,Review or evidence,CC-58-phase2-upgrade,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, schemaVersion, phase, harnessRevision, harnessWorkingTree, command, environment, installedWorkflows, workerCredentials, recipientAccessChecks, credentialKeyProjection, durationScope, upgrade, sourceRevision, images, recordedAt, durationMs, hosts, commands, apiReplicaCount, sessionChecks, restartRecoveries, providerConnections, qualificationSourceState, bundleManifestSha256, originalRenderPreserved, application, limits, ownedResourcesRemoved, provenance"
deployment/evidence/CC-58-profile-evidence.json,Review or evidence,CC-58-profile-evidence,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, phase, profile, sourceRevision, images, bundleManifestSha256, status, recordedAt, reports, supplementalReports, remaining, limits"
deployment/evidence/CC-58-provider-faults.json,Review or evidence,CC-58-provider-faults,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, schemaVersion, phase, harnessRevision, harnessWorkingTree, command, environment, installedWorkflows, workerCredentials, recipientAccessChecks, credentialKeyProjection, durationScope, providerFaults, sourceRevision, images, recordedAt, durationMs, hosts, commands, apiReplicaCount, sessionChecks, restartRecoveries, providerConnections, qualificationSourceState, bundleManifestSha256, originalRenderPreserved, application, limits, ownedResourcesRemoved, provenance"
deployment/evidence/CC-58-replica-permissions.json,Review or evidence,CC-58-replica-permissions,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, schemaVersion, phase, harnessRevision, harnessWorkingTree, command, environment, installedWorkflows, workerCredentials, recipientAccessChecks, credentialKeyProjection, durationScope, sourceRevision, images, recordedAt, durationMs, hosts, commands, apiReplicaCount, sessionChecks, restartRecoveries, providerConnections, qualificationSourceState, bundleManifestSha256, originalRenderPreserved, application, limits, ownedResourcesRemoved, provenance"
deployment/evidence/CC-58-restore-attempt1.json,Review or evidence,CC-58-restore-attempt1,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, phase, harnessRevision, harnessWorkingTree, command, environment, bundleManifestSha256, stage, failure, sourceRevision, images, durationMs, providerConnections, sessionChecks, restartRecoveries, recordedAt, provenance"
deployment/evidence/CC-58-restore-attempt2.json,Review or evidence,CC-58-restore-attempt2,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, phase, harnessRevision, harnessWorkingTree, command, environment, bundleManifestSha256, stage, failure, sourceRevision, images, durationMs, providerConnections, sessionChecks, restartRecoveries, recordedAt, provenance"
deployment/evidence/CC-58-restore-attempt3.json,Review or evidence,CC-58-restore-attempt3,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, phase, harnessRevision, harnessWorkingTree, command, environment, bundleManifestSha256, stage, failure, sourceRevision, images, durationMs, providerConnections, sessionChecks, restartRecoveries, recordedAt, provenance"
deployment/evidence/CC-58-restore-attempt4.json,Review or evidence,CC-58-restore-attempt4,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, phase, harnessRevision, harnessWorkingTree, command, environment, bundleManifestSha256, stage, failure, sourceRevision, images, durationMs, providerConnections, sessionChecks, restartRecoveries, recordedAt, provenance"
deployment/evidence/CC-58-restore.json,Review or evidence,CC-58-restore,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, schemaVersion, phase, harnessRevision, harnessWorkingTree, command, environment, recipientAccessChecks, credentialKeyProjection, durationScope, restoration, sourceRevision, images, recordedAt, durationMs, hosts, commands, apiReplicaCount, sessionChecks, restartRecoveries, providerConnections, qualificationSourceState, bundleManifestSha256, originalRenderPreserved, application, limits, ownedResourcesRemoved, provenance"
deployment/evidence/CC-58-resume.json,Review or evidence,CC-58-resume,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, schemaVersion, phase, harnessRevision, harnessWorkingTree, command, environment, installedWorkflows, credentialKeyProjection, durationScope, sourceRevision, images, recordedAt, durationMs, hosts, apiReplicaCount, sessionChecks, restartRecoveries, providerConnections, qualificationSourceState, bundleManifestSha256, originalRenderPreserved, application, limits, ownedResourcesRemoved, commands, provenance"
